ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_xgb,pred_xgb
37303B91HB,32,F,795455,585,4,0.946258955,1,0.89402807,1
71386P08NK,57,F,1128455,380,3,0.952962139,1,0.8237448,1
34651W85JW,29,F,1178700,733,4,0.979502369,1,0.89337677,1
16878P56LA,62,F,1125054,423,3,0.949904246,1,0.84048223,1
78434N83NW,60,F,556724,394,3,0.822912998,1,0.8933017,1
96712W81YV,28,F,716187,104,1,0.599329759,1,0.4074051,0
58481E14PV,32,F,1072253,379,3,0.959125033,1,0.9054792,1
49266A04UC,53,M,718797,283,2,0.647336368,1,0.47616422,0
58893L67XG,50,F,1249906,644,4,0.978197833,1,0.82578874,1
49713E43WC,61,F,1862454,700,4,0.994607616,1,0.80348706,1
70301F52ME,39,M,1920607,99,1,0.970985538,1,0.5786984,1
14163X53VL,31,F,578750,72,1,0.505612534,1,0.44414818,0
08511X44QF,65,M,1935147,377,3,0.994238737,1,0.8219042,1
50316U31VA,56,M,1073661,702,4,0.970602419,1,0.83295363,1
73800S95CE,42,F,865539,389,3,0.925556662,1,0.9104427,1
64776U44AA,61,F,843399,438,3,0.904272873,1,0.8363988,1
28330E94CS,31,M,1397901,191,1,0.90789613,1,0.6835818,1
99507U11UZ,30,M,1454929,241,2,0.938415817,1,0.6284998,1
11886X43WY,39,M,1421550,29,1,0.90512013,1,0.5786984,1
36805S38AK,28,F,1053599,482,3,0.959093783,1,0.89875805,1
22772U17TU,64,M,1864466,919,4,0.995474726,1,0.77577764,1
94281W43PP,58,F,863479,999,4,0.939326711,1,0.7479646,1
40292I36OH,28,M,621349,382,3,0.906646893,1,0.9273654,1
14646K21TK,48,F,1494727,650,4,0.988369804,1,0.8532582,1
66087S22ZI,64,F,1828348,568,4,0.993922115,1,0.7996828,1
97813T96JC,47,F,1447339,377,3,0.980656415,1,0.93113035,1
79414I27GD,42,M,1400511,220,2,0.920458112,1,0.5709699,1
89992G52ZH,54,M,1669283,194,1,0.937352649,1,0.41386676,0
44888L95TH,48,F,1038999,575,4,0.964303645,1,0.8532582,1
82859L40LI,53,F,1864310,212,2,0.963821968,1,0.4086525,0
03920I61HT,54,M,1307546,106,1,0.857639145,1,0.41386676,0
39493R00EF,41,F,846175,112,1,0.640998422,1,0.29138055,0
34176X61ES,65,M,1145440,970,4,0.972715138,1,0.7447711,1
00947Q02DM,37,F,909614,391,3,0.936365142,1,0.8984567,1
05721T14PH,37,F,971677,35,1,0.719389692,1,0.31369096,0
33373N35SR,37,M,1475602,326,2,0.936735452,1,0.63881755,1
01516C76JP,38,F,907630,412,3,0.935373765,1,0.919882,1
35598F92FU,46,F,1223446,220,2,0.852138121,1,0.50004095,1
60674B44HT,43,M,1199080,388,3,0.972168115,1,0.9127086,1
56270E08WC,60,M,380891,67,1,0.353482277,0,0.5359611,1
89902W98GO,60,F,851003,570,4,0.936149251,1,0.79458463,1
32944S01PZ,64,F,1087785,1014,4,0.962115263,1,0.7996828,1
67065C85DR,50,F,1488936,249,2,0.914747148,1,0.4369907,0
79968Y03BA,47,M,1512590,390,3,0.986555724,1,0.9281853,1
39772J19CV,34,F,691019,390,3,0.897862204,1,0.89153796,1
53034J63DL,41,M,809941,496,3,0.930718056,1,0.9207123,1
09206G52JC,33,M,1262620,753,4,0.985760238,1,0.91854334,1
15805U14GR,56,F,1413310,414,3,0.97671813,1,0.8679632,1
22584P91CK,56,F,1299235,965,4,0.979338093,1,0.7652249,1
80817F04ZS,60,M,1259997,461,3,0.970986567,1,0.79726297,1
79447T03WC,41,F,1211983,837,4,0.97837602,1,0.8972571,1
03419T45TG,27,F,728623,470,3,0.912851913,1,0.8105474,1
84725S05ST,49,F,1549000,389,3,0.984609085,1,0.89506316,1
67356P79ZE,25,M,761614,39,1,0.680747731,1,0.6832839,1
85344Y15LI,52,M,1770573,624,4,0.995012198,1,0.85489345,1
09729C00OW,62,M,1246796,855,4,0.979432124,1,0.80231035,1
20157P95PV,41,F,869852,307,2,0.715016256,1,0.50517076,1
57316U03YJ,28,M,1251263,67,1,0.875884845,1,0.69369775,1
14303M66XP,33,M,610552,315,2,0.63777203,1,0.61558974,1
94366V64ZC,45,M,1836498,841,4,0.996097603,1,0.9338144,1
65754C95YI,36,F,904373,379,3,0.936266664,1,0.92050356,1
18820P73LJ,33,M,1263614,780,4,0.985795284,1,0.91854334,1
39050N68UT,56,M,1382625,816,4,0.986265401,1,0.83295363,1
97124T49QZ,60,F,391371,465,3,0.754057124,1,0.82466406,1
04616Q21DD,57,F,823987,199,1,0.584054114,1,0.29169676,0
48036T06PF,39,F,1493320,153,1,0.90293243,1,0.32999733,0
62639P70TY,28,M,1073840,48,1,0.818739374,1,0.69369775,1
64105I64XC,39,F,1200817,709,4,0.97826949,1,0.8769378,1
97888F30EZ,47,F,840727,948,4,0.943174125,1,0.8950071,1
31344Y95AV,28,F,1117112,204,2,0.844431046,1,0.6369641,1
50484Q14PY,45,F,1191901,865,4,0.9762346,1,0.90020305,1
52961M47TI,53,F,1767812,78,1,0.940427842,1,0.36292398,0
67582X86FH,59,M,1510792,101,1,0.904591028,1,0.34809762,0
98115Y14FO,62,F,1802927,232,2,0.953661018,1,0.3527243,0
98619T23VE,54,F,1284571,450,3,0.968805427,1,0.9092236,1
74274B88QX,43,M,1593598,438,3,0.989496691,1,0.9127086,1
19609X54AU,29,F,1087123,378,3,0.961855633,1,0.9109317,1
33216U80KD,52,M,1013749,314,2,0.795864462,1,0.378354,0
37982E48HJ,30,M,989133,175,1,0.781041396,1,0.67708063,1
78116F23MM,42,F,968641,281,2,0.760748094,1,0.47364494,0
32342E97BK,65,F,1695788,491,3,0.987171283,1,0.77846384,1
76437N38GF,44,M,1670717,499,3,0.991232706,1,0.911434,1
87853F87RE,30,M,1174146,79,1,0.850309201,1,0.67708063,1
78332I31JU,50,M,1049163,531,4,0.97081748,1,0.8777424,1
03478O70AC,35,F,557324,255,2,0.55059637,1,0.58137155,1
99905I17MI,26,F,889083,979,4,0.959804487,1,0.8992482,1
04806B08QT,60,M,734519,294,2,0.637883101,1,0.4419574,0
10664N45XD,38,F,1264428,388,3,0.972605189,1,0.919882,1
80506A10LD,35,F,987337,272,2,0.783215701,1,0.62925243,1
68030X43RC,46,F,1470607,111,1,0.890164078,1,0.29552808,0
70112V15GK,49,F,803432,252,2,0.659396243,1,0.43210313,0
38538D14LL,44,F,1412634,140,1,0.877576913,1,0.2622318,0
65558R66IV,51,F,452517,60,1,0.371547136,0,0.4225813,0
08780X35AJ,62,F,1047227,281,2,0.754700504,1,0.3527243,0
94451R45ZY,47,M,933190,186,1,0.718101851,1,0.52896446,1
67712S34LT,47,M,1427512,177,1,0.898276427,1,0.52896446,1
33270X81LC,41,M,1015227,332,2,0.816255207,1,0.59448355,1
94865C12JD,25,M,894803,746,4,0.967847855,1,0.9069544,1
57463F43XU,59,M,752217,1001,4,0.934258918,1,0.91382915,1
82579W96IB,38,M,1740739,439,3,0.993126538,1,0.9301537,1
57460A84IC,54,M,1580058,68,1,0.922809706,1,0.41386676,0
26456X58SU,65,F,1013951,125,1,0.67369421,1,0.31021646,0
57485V23JB,33,M,887331,373,3,0.947081314,1,0.92616355,1
58060K96QO,25,F,1102458,387,3,0.964843867,1,0.8955136,1
16950G46AF,45,F,929750,263,2,0.73582743,1,0.47291574,0
24462P33UT,40,M,1967333,418,3,0.996010078,1,0.9159347,1
16496S68WA,61,F,1635302,106,1,0.911627518,1,0.31629372,0
36965C54WE,56,M,557135,100,1,0.471425698,0,0.5001875,1
46986F74XT,34,F,568267,194,1,0.490376473,0,0.3940268,0
88826J93EI,42,M,1472734,461,3,0.985978992,1,0.92048156,1
24172Q06GV,28,F,1120175,132,1,0.805126469,1,0.5398789,1
15157L61GD,41,F,935103,643,4,0.957538791,1,0.8972571,1
46150N15XB,50,F,803104,462,3,0.906455995,1,0.8925796,1
45104B50HG,50,M,1936888,536,4,0.996786184,1,0.8777424,1
30469Q41AQ,39,M,1665658,489,3,0.991614602,1,0.9141785,1
64160F31CY,47,M,1956460,409,3,0.995556854,1,0.9281853,1
39408C15YB,35,F,1199799,314,2,0.860424306,1,0.62925243,1
15215K46TE,51,M,1941630,403,3,0.995172218,1,0.87742037,1
67068J64NW,50,M,816944,260,2,0.708635125,1,0.5157269,1
47883U84BE,56,F,472600,299,2,0.437307881,0,0.44346675,0
99992C66QA,31,M,1260715,234,2,0.902369768,1,0.6305041,1
90547U06GT,61,M,1837626,146,1,0.95470458,1,0.3567804,0
87368S15PD,25,F,719613,486,3,0.912883633,1,0.88296515,1
92718L10HH,55,F,1516110,397,3,0.982129645,1,0.89090914,1
63025K25HW,39,F,1261184,721,4,0.981272971,1,0.8769378,1
02282B74SP,43,M,1184114,90,1,0.833719528,1,0.50022155,1
62261S68GN,25,F,1024115,446,3,0.957513162,1,0.8955136,1
68610Q18KU,45,M,841247,288,2,0.732536004,1,0.5683177,1
67648I44BF,45,M,1930581,845,4,0.996917295,1,0.9338144,1
79656G31CC,37,M,1661443,746,4,0.994482214,1,0.9206648,1
65001F14QX,38,F,1209437,114,1,0.821690322,1,0.35488656,0
54833Y43HE,63,M,391661,300,2,0.418084834,0,0.48342314,0
86468W85XL,47,F,1336349,192,1,0.851099219,1,0.3014064,0
00564H58LO,55,F,504930,33,1,0.391767385,0,0.42480296,0
48926E95OG,38,F,1303156,338,2,0.885356279,1,0.6193246,1
80565J30AQ,39,F,1091338,304,2,0.817565275,1,0.5708403,1
56253P80RC,36,M,842229,320,2,0.75282886,1,0.64566404,1
60593O92FC,52,F,1839717,200,2,0.962025838,1,0.33311653,0
90269S96RG,28,M,791491,484,3,0.937100252,1,0.9409536,1
20694B97WA,53,F,645815,267,2,0.554310838,1,0.42444625,0
60411R26JD,56,F,1902273,382,3,0.993078651,1,0.8679632,1
25517Z64WD,58,M,1287350,129,1,0.845392671,1,0.34317377,0
31362V31DF,42,F,1282592,236,2,0.875045885,1,0.47364494,0
44401N53XB,31,F,732984,458,3,0.910014885,1,0.8212463,1
71693K46AQ,35,F,1108637,856,4,0.973950531,1,0.89493895,1
89504D35GE,57,F,1101991,207,2,0.789050161,1,0.33073416,0
54023D32QR,33,M,1449000,142,1,0.916342749,1,0.69530874,1
13962H29XQ,30,F,837512,89,1,0.664793899,1,0.5401176,1
65106O16GO,49,F,883863,481,3,0.92313589,1,0.89506316,1
31037K21AK,38,F,1142320,92,1,0.795605511,1,0.35488656,0
81120E41JD,53,F,861983,21,1,0.618009659,1,0.36292398,0
14807O12YS,25,F,507328,150,1,0.478016081,0,0.4627547,0
18762S89UO,52,F,1304740,491,3,0.970959679,1,0.886927,1
82232K19LP,50,M,1078790,731,4,0.972855906,1,0.8777424,1
58265R20NL,59,M,699143,98,1,0.551843623,1,0.452037,0
28280I37SZ,59,M,832906,15,1,0.632862886,1,0.34809762,0
64048O78PK,28,M,1351086,130,1,0.900703537,1,0.69369775,1
55316A74RS,39,F,1211637,246,2,0.858449837,1,0.5708403,1
31231T64GL,50,M,1264356,244,2,0.882253486,1,0.5157269,1
92502D77DJ,53,M,1825680,991,4,0.995604713,1,0.8739941,1
56323S63VR,64,M,1054608,472,3,0.950164739,1,0.76938087,1
71831V10SR,45,M,1308412,238,2,0.898656445,1,0.5683177,1
47716X45CB,54,M,1080403,410,3,0.958035959,1,0.9025956,1
22769S46UW,57,F,315446,461,3,0.723924813,1,0.78442556,1
72237N90ZR,44,M,1056500,921,4,0.973200147,1,0.9253768,1
49023T57WS,39,F,1364354,861,4,0.985490579,1,0.8769378,1
45561X81JS,58,M,980553,139,1,0.716539294,1,0.34317377,0
23519V01EG,57,M,1928064,221,2,0.973464538,1,0.36907557,0
13138Q85YN,36,M,1900564,94,1,0.970536544,1,0.618038,1
82111K91WL,25,M,1160987,135,1,0.853407366,1,0.6968352,1
00166H83CU,26,F,1103211,489,3,0.964515572,1,0.9004898,1
32122G47QP,59,F,516326,84,1,0.387615801,0,0.4248526,0
70803Y10FK,28,F,692457,467,3,0.904346765,1,0.88923204,1
06050G90LW,55,M,1146821,147,1,0.7990051,1,0.41802326,0
00236I13CY,57,M,1195291,802,4,0.977933018,1,0.79390055,1
85368K99YS,57,F,1486683,202,2,0.90776602,1,0.33073416,0
20082E02NP,38,F,1365060,453,3,0.97859934,1,0.919882,1
07195U96LI,35,M,1158077,370,3,0.97187205,1,0.9288631,1
89129F55TY,54,M,579823,421,3,0.866363485,1,0.9303339,1
12277M08RH,54,M,1677029,248,2,0.952828578,1,0.41832688,0
15383H87WG,56,M,1343958,119,1,0.865801068,1,0.37780893,0
11665K29LR,45,M,853040,73,1,0.680605727,1,0.5170833,1
72228B70NO,63,M,1316769,461,3,0.973883924,1,0.81434757,1
40199F51CP,38,M,1557862,937,4,0.992769745,1,0.9281197,1
52987S22TG,26,F,977113,56,1,0.746858037,1,0.52374387,1
96925S05XX,31,F,915531,790,4,0.960145253,1,0.9069462,1
44161K37BD,37,F,1530817,180,1,0.912743117,1,0.31369096,0
08327Q05JB,46,M,1880729,446,3,0.994690929,1,0.92643535,1
23720S41CU,54,M,1392671,243,2,0.908089255,1,0.41832688,0
67425M49AV,60,M,448513,205,2,0.46180491,0,0.42456213,0
07385N85WO,27,M,733054,404,3,0.928628875,1,0.8442251,1
83275G19UU,26,M,1214864,249,2,0.897170389,1,0.7214065,1
85177V98BH,37,M,1864826,451,3,0.995017265,1,0.90978557,1
17850C72HC,50,F,1094998,412,3,0.9528078,1,0.8925796,1
54572W43XE,63,M,828201,243,2,0.682914658,1,0.39965978,0
93317R37EH,35,F,779487,424,3,0.915649274,1,0.9300939,1
91577X82RW,47,F,934945,946,4,0.954618391,1,0.8950071,1
11341G41QR,27,F,781495,352,2,0.7024666,1,0.71892583,1
37786E42PE,59,M,1589169,317,2,0.93860385,1,0.3688033,0
32369K05YS,25,M,1466221,328,2,0.943204728,1,0.6833518,1
43651T44MU,37,M,1962583,62,1,0.974397739,1,0.5742678,1
18776A73AE,53,F,1116523,386,3,0.953678944,1,0.9137272,1
51578Y70OK,40,M,898726,391,3,0.944411374,1,0.9159347,1
41929S75XR,56,M,577460,434,3,0.862970071,1,0.9083933,1
24209T05WS,46,M,840599,79,1,0.67122716,1,0.5255289,1
62137L73UF,40,F,1426355,78,1,0.88597829,1,0.3044897,0
75981U39HT,47,M,1672964,57,1,0.94243203,1,0.52896446,1
97788W65PU,49,F,802390,882,4,0.936421422,1,0.81354034,1
87970L10HR,53,M,557023,454,3,0.860970123,1,0.92762476,1
42068E54JF,30,M,951281,448,3,0.956061894,1,0.9288046,1
89262D77CQ,46,F,955877,414,3,0.937110943,1,0.9237315,1
85834C49CJ,30,M,727778,201,2,0.709941786,1,0.48215845,0
20515L81AK,47,F,850160,395,3,0.918641948,1,0.93113035,1
07371L51DG,53,M,1992204,513,4,0.997104226,1,0.8739941,1
20649W89UU,60,M,839369,276,2,0.696327773,1,0.3793471,0
45310I65FI,38,F,944153,229,2,0.757921313,1,0.6193246,1
91981V95MK,26,M,1419868,469,3,0.986673561,1,0.92688996,1
51241E71RF,53,F,763192,719,4,0.927243359,1,0.9160269,1
72919N88CB,49,M,1885001,144,1,0.964623298,1,0.46809027,0
85455E66VU,58,M,1782686,90,1,0.950008405,1,0.34317377,0
75012F98RE,63,F,1625913,678,4,0.990042622,1,0.76284665,1
38629Q44IV,42,M,1338718,541,4,0.986939178,1,0.90917826,1
21308R94UO,64,F,545800,985,4,0.866639456,1,0.9314798,1
50659X09JV,25,F,991210,270,2,0.803692443,1,0.6395361,1
55921K60SD,44,F,918089,405,3,0.932733395,1,0.9082213,1
68984C13RV,25,F,953353,490,3,0.949654464,1,0.8955136,1
86283Z33MK,33,F,893064,390,3,0.936632422,1,0.9057135,1
84599W15DC,56,M,1885880,211,2,0.970909487,1,0.37114903,0
91403C07AB,49,M,1449870,173,1,0.901267541,1,0.46809027,0
81542K52AL,25,M,622095,68,1,0.600209648,1,0.71138626,1
23220Q37GM,54,F,1031681,734,4,0.961163374,1,0.8371821,1
80948J45CJ,41,F,1391498,748,4,0.986122985,1,0.8972571,1
44702H15JW,65,M,1565701,231,2,0.930787808,1,0.38677856,0
31084C37FA,50,M,1158384,242,2,0.851629619,1,0.5157269,1
56940B09YJ,41,F,1070837,450,3,0.954704006,1,0.91841966,1
69459S00HN,32,F,1109333,800,4,0.974856726,1,0.89402807,1
49991L86IC,36,F,1050046,395,3,0.954935136,1,0.92050356,1
99684M00AG,63,F,1163385,417,3,0.95379203,1,0.83779883,1
65794S19IX,65,M,1181532,253,2,0.836542054,1,0.38677856,0
03214S86FG,64,M,1292633,946,4,0.981209944,1,0.77577764,1
04734F48YR,52,F,699780,301,2,0.590334274,1,0.40045482,0
34567F31HT,57,M,1163315,306,2,0.842790447,1,0.36907557,0
79239Y99RV,34,M,843099,758,4,0.959720804,1,0.9228742,1
39211P79FO,64,F,373312,283,2,0.355712546,0,0.44429445,0
27025H80FG,65,M,1129704,402,3,0.957921949,1,0.8219042,1
18099U26DJ,55,M,1895920,451,3,0.994333262,1,0.86538315,1
40738I61WJ,27,M,1210949,99,1,0.865782188,1,0.6997497,1
40196N87XJ,29,F,819889,211,2,0.717596262,1,0.65339136,1
50815X28ZU,41,F,1121945,975,4,0.973029159,1,0.8972571,1
93257E19JM,37,M,1296135,249,2,0.904109233,1,0.63881755,1
98461G00HV,44,M,1851052,325,2,0.972309368,1,0.5792184,1
74969M40AS,43,M,1768735,351,2,0.966530962,1,0.5700277,1
67104W93JU,26,F,904255,570,4,0.961250969,1,0.8992482,1
25561T54VC,34,F,569719,33,1,0.491289062,0,0.3735489,0
73296P66OU,61,F,351895,254,2,0.351307636,0,0.4696071,0
32621D44KP,35,M,832145,287,2,0.750246225,1,0.6544545,1
14301P59SY,43,M,1581662,209,2,0.947480866,1,0.5700277,1
37264E55IX,34,M,1214940,197,1,0.857356359,1,0.66634023,1
18270L09RW,48,F,1002327,26,1,0.709240735,1,0.34343007,0
04686N07SC,26,M,1371738,337,2,0.928288365,1,0.7214065,1
42054C64YQ,55,M,965633,26,1,0.715942748,1,0.41802326,0
54493P82TY,38,F,933637,273,2,0.753035993,1,0.6193246,1
65642E09CG,30,F,1178712,520,4,0.979270227,1,0.9206937,1
08865S54NH,52,M,1992614,790,4,0.997140266,1,0.85489345,1
79636S82GF,29,F,565495,314,2,0.572682152,1,0.6181261,1
66544I81LE,38,M,1288742,359,2,0.901465872,1,0.70177805,1
23782W52GU,44,M,1497126,388,3,0.986498528,1,0.911434,1
07788H52XE,38,F,985972,277,2,0.77669096,1,0.6193246,1
76755T60UE,36,M,1448573,225,2,0.933306763,1,0.64566404,1
14060L70KY,53,F,1362586,60,1,0.850694411,1,0.36292398,0
52448K14RR,57,M,1341220,639,4,0.984607315,1,0.79390055,1
82603A18LS,44,M,1203851,382,3,0.972180817,1,0.911434,1
45915H65BG,34,F,1172318,422,3,0.967203778,1,0.9008876,1
64069I80QM,58,F,807390,198,1,0.571058321,1,0.28996062,0
75298I51BT,61,M,1892494,920,4,0.995924243,1,0.8250777,1
19384X16TP,37,F,1426627,410,3,0.981819575,1,0.8984567,1
15534I42GI,50,M,1252392,305,2,0.879091767,1,0.5157269,1
16658S48NZ,42,F,1522761,193,1,0.906335808,1,0.26218042,0
71483A83SF,45,F,1205089,161,1,0.807866296,1,0.28282347,0
93172S35WS,52,M,1179723,878,4,0.978328588,1,0.85489345,1
47949N00CG,39,M,1323436,879,4,0.986889515,1,0.90704805,1
45990F69SL,47,F,1407915,92,1,0.872497896,1,0.3014064,0
27982L78IU,65,M,380140,366,3,0.77559667,1,0.8235562,1
63921V24HE,58,M,769704,581,4,0.937586997,1,0.88532823,1
89287K34OH,33,F,913370,837,4,0.959040545,1,0.893512,1
33246E35KB,42,F,843616,260,2,0.698962924,1,0.47364494,0
21115Q55LO,41,M,1146025,403,3,0.969021039,1,0.9207123,1
50560A15AC,56,F,1961101,214,2,0.970438759,1,0.32666203,0
83894U79WY,40,F,839088,192,1,0.639548773,1,0.3044897,0
88742H28XP,58,F,1689161,139,1,0.924401188,1,0.28996062,0
54770U34NQ,45,M,1218721,212,2,0.876188799,1,0.5683177,1
02415B73CL,49,F,1317398,408,3,0.972775062,1,0.89506316,1
19841Y55FB,35,M,701838,394,3,0.916451421,1,0.91252315,1
36069F28NG,58,M,902621,6,1,0.675106079,1,0.34317377,0
86521H70OK,45,F,1154617,55,1,0.787391776,1,0.28282347,0
28905I88MB,53,F,1571671,9,1,0.906011403,1,0.36292398,0
25204L45GU,26,F,701769,468,3,0.908292269,1,0.8954457,1
21278A71GC,33,M,1361893,161,1,0.897945282,1,0.69530874,1
51018Q96ZW,38,M,1612175,873,4,0.993687019,1,0.9281197,1
01617A06US,34,F,776346,995,4,0.94252568,1,0.8859192,1
61148J58KN,62,F,1472789,5,1,0.871405535,1,0.3168179,0
27174S47KI,26,F,898917,500,3,0.942065414,1,0.9004898,1
52440Q42BW,59,F,1268951,329,2,0.847617243,1,0.34535176,0
31685D22VT,32,F,949891,83,1,0.719965765,1,0.5404109,1
81141F04DB,44,F,858698,300,2,0.702082794,1,0.48580283,0
86128Z04EO,51,M,984382,295,2,0.785552029,1,0.45829472,0
39290O74JE,28,F,945160,218,2,0.778877668,1,0.6369641,1
44558W79YY,43,M,1861110,284,2,0.973283739,1,0.5700277,1
58741J64EN,61,M,848014,416,3,0.92150282,1,0.80843455,1
89679M98MG,65,F,1866522,259,2,0.958895755,1,0.33011448,0
97065F92JM,25,F,636867,311,2,0.626775704,1,0.59833217,1
14550N59KW,25,F,1171157,377,3,0.970256099,1,0.8955136,1
19139D31JP,30,F,653897,78,1,0.555511351,1,0.45552096,0
52888Z32SZ,56,F,505628,360,2,0.45784179,0,0.42886358,0
44919Y93BB,49,M,1990492,326,2,0.979196443,1,0.5123952,1
11651B30UL,43,F,1177969,491,3,0.964241285,1,0.9067236,1
37312X05RV,58,F,1049941,241,2,0.76436869,1,0.34961647,0
49954D44JU,51,M,434214,423,3,0.823112742,1,0.78953326,1
96814L23NP,44,M,1975112,79,1,0.973141459,1,0.49624813,0
39464J91WB,40,M,880429,94,1,0.707460245,1,0.54520947,1
20134D02PQ,48,F,1358353,484,3,0.975649349,1,0.9332561,1
84946T00RP,34,F,559757,117,1,0.485029385,0,0.39774364,0
99963N19RQ,59,M,1006841,143,1,0.727493279,1,0.34809762,0
19346E55BC,35,M,692194,485,3,0.914575529,1,0.90531296,1
75998A38FC,59,M,1636480,469,3,0.988669777,1,0.7731661,1
26425E02GN,65,M,1007090,548,4,0.961794731,1,0.7447711,1
48473V10JF,50,F,1122929,331,2,0.810393314,1,0.4369907,0
80880G80LL,51,M,1256912,353,2,0.879074581,1,0.45829472,0
52745S58KG,37,F,1066091,57,1,0.764745427,1,0.31369096,0
76495G81CK,52,F,1655599,819,4,0.991844777,1,0.83748424,1
76509D13HT,43,M,1407006,321,2,0.920809213,1,0.5700277,1
50451R48LM,35,F,671544,29,1,0.55223373,1,0.38658968,0
31470A09FP,58,F,767612,521,4,0.924041316,1,0.8547571,1
42881D95VX,60,M,893511,949,4,0.952476273,1,0.8191929,1
09536C24NX,31,F,947636,198,1,0.721145272,1,0.54083115,1
69600U91KZ,59,F,1880098,114,1,0.951309594,1,0.296635,0
17632N82BL,47,M,1238689,67,1,0.845972329,1,0.52896446,1
36129J20SK,63,M,1409707,208,2,0.902877003,1,0.39965978,0
67326Y81PF,27,M,1048169,587,4,0.977406333,1,0.9216468,1
37155E31LD,42,M,1237305,263,2,0.884744411,1,0.5709699,1
26584U99QO,27,M,745431,397,3,0.930664531,1,0.8746166,1
07934R51QM,26,F,1107866,686,4,0.976412863,1,0.8992482,1
76829U81RL,61,M,584849,485,3,0.858285052,1,0.9225076,1
74733T66QP,64,F,1761175,280,2,0.94766156,1,0.3539714,0
78824O58XA,58,M,818719,752,4,0.944422859,1,0.7930578,1
53590R69OG,30,F,1143387,380,3,0.966348073,1,0.9070713,1
05869D67EI,64,M,868293,479,3,0.92268183,1,0.76938087,1
45644J89VO,37,M,1151975,33,1,0.832097904,1,0.5742678,1
68068W05US,34,F,608560,364,3,0.877215349,1,0.9026713,1
46062Y58PU,56,F,1519089,830,4,0.988008442,1,0.7652249,1
53580K56RH,59,M,999534,647,4,0.963596177,1,0.8111826,1
53413W22RS,62,F,1568995,455,3,0.98302473,1,0.84048223,1
29395J62CQ,51,M,1494061,152,1,0.908832726,1,0.39248937,0
30318E69YB,57,M,809200,471,3,0.917696013,1,0.7931776,1
49019P13NE,36,M,1033464,390,3,0.961489275,1,0.9332582,1
06932L04TK,49,F,1018745,266,2,0.76889602,1,0.43210313,0
88800G37TE,58,F,739405,898,4,0.91891014,1,0.87720025,1
73723C19OB,54,M,486756,368,3,0.836871193,1,0.8198628,1
49020V92VI,28,F,1163731,457,3,0.968679894,1,0.89875805,1
17170Y24ZN,48,F,1473661,211,2,0.913541897,1,0.5287978,1
21216T10NZ,36,F,1120912,333,2,0.833258546,1,0.5540597,1
25507M24MM,39,F,1574793,419,3,0.987113718,1,0.9085015,1
04247F64BA,50,M,1941968,374,3,0.995231329,1,0.8991605,1
68541R10JD,30,M,1289449,554,4,0.98712403,1,0.93657833,1
34293V37IL,50,M,1713781,949,4,0.994381148,1,0.8777424,1
69198Y43DC,43,F,1060484,32,1,0.749434906,1,0.25879565,0
76129D62OS,41,F,1042823,420,3,0.951557902,1,0.91841966,1
48401B12ZF,55,F,317720,134,1,0.286857219,0,0.46699938,0
17868W89LT,65,M,642134,469,3,0.869785916,1,0.85317564,1
55882X20DD,25,M,733198,309,2,0.724396619,1,0.54772717,1
49280M25JL,62,F,406604,437,3,0.756874564,1,0.7622456,1
93592E01XT,32,F,1063515,295,2,0.819160376,1,0.6127414,1
44806K54BS,43,M,1067690,140,1,0.789086929,1,0.50022155,1
96286L34GH,42,M,899520,259,2,0.766501836,1,0.5709699,1
00659O09XW,41,F,1510810,353,2,0.926341002,1,0.50517076,1
64429R51IV,50,F,1228642,444,3,0.965818165,1,0.8925796,1
61793T30RI,45,M,978642,19,1,0.745058565,1,0.5170833,1
71027M81HQ,52,F,1235321,379,3,0.965610866,1,0.886927,1
22848J81YU,59,M,1567142,344,2,0.935332991,1,0.3688033,0
56478F11QT,57,M,510710,275,2,0.509480137,1,0.44072133,0
68367K06KU,35,F,1101497,762,4,0.97349107,1,0.89493895,1
94734N19ZY,33,F,542819,569,4,0.902160571,1,0.8946029,1
14746D90VT,63,F,324423,225,2,0.330606682,0,0.42311808,0
04155B29DQ,58,M,1675828,24,1,0.935588435,1,0.34317377,0
68945V56PU,62,M,884794,471,3,0.927163384,1,0.81306,1
67763O79WZ,40,F,1019991,220,2,0.78734265,1,0.5540384,1
50990F13CN,63,M,408865,984,4,0.851248899,1,0.9296171,1
80439T12WU,43,M,1252310,170,1,0.856156199,1,0.50022155,1
74834Q27ZV,33,F,923121,477,3,0.940973466,1,0.9057135,1
93763Y55SK,49,M,1746507,151,1,0.950611622,1,0.46809027,0
67444B67CZ,60,F,799563,402,3,0.895380301,1,0.8175113,1
66606R09BR,55,M,1009198,977,4,0.965987331,1,0.8885083,1
60019U34BS,27,M,840342,467,3,0.944571143,1,0.92411464,1
94646D10WW,50,M,1271195,241,2,0.884028461,1,0.5157269,1
